crn,subject,title,course_num,credits,section,campus,days,start_dates,end_dates,times,linked
80570,ECUR,"Methods in K to 9 Mathematics I",311,3,G81," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
91017,ECUR,"Methods in K to 9 Mathematics I",311,1.5,G87,"Gabriel Dumont Prince Albert","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
86938,ECUR,"Methods in Elementary Mathematics",312,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
91624,ECUR,"Methods in Elementary Mathematics",312,3,03," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
85133,ECUR,"Literacy Across the Secondary Curriculum",320,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
85134,ECUR,"Literacy Across the Secondary Curriculum",320,3,03," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1700 - 1950'",""
91885,ECUR,"Literacy Across the Secondary Curriculum",320,3,87," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 1120'",""
87391,ECUR,"Literacy Across the Secondary Curriculum",320,3,G81," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 1120'",""
80579,ECUR,"Methods in Elementary Science",322,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
84599,ECUR,"Methods in Elementary Science",322,3,03," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
84287,ECUR,"Methods in Secondary Physical Education",357,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
91539,ECUR,"Introduction to Principles and Practices of Second Language Teaching",362,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
82884,ECUR,"Developing Writing Abilities",371,3,G85,"Gabriel Dumont Prince Albert","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
82399,ECUR,"Introductory Methods in Secondary English Language Arts",379,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
80582,ECUR,"Methods in Elementary Social Studies",382,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
85891,ECUR,"Methods in Elementary Social Studies",382,3,03," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1700 - 2020'",""
87909,ECUR,"Methods in Elementary Social Studies",382,3,C41,"Northlands College","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
90620,ECUR,"Methods in Elementary Social Studies",382,3,C43,"Northlands College","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
90621,ECUR,"Methods in Elementary Social Studies",382,3,C45,"Northlands College","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
90623,ECUR,"Methods in Elementary Social Studies",382,3,C49,"Northlands College","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
82284,ECUR,"Methods in Elementary Social Studies",382,3,G81," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
82401,ECUR,"Methods in Elementary Social Studies",382,3,G85,"Gabriel Dumont Prince Albert","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
84880,ECUR,"Methods in Secondary Social Studies",386,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
88424,ECUR,"Elementary Health Methods",450,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
88535,ECUR,"Teaching Methodologies Facilitating Learning Through Teaching",836,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88536,ECUR,"Technology and Simulation in Teaching and Learning",837,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
89433,ECUR,"Program Curriculum and Course Design Development",839,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81031,ECUR,"Seminar in Curriculum Research",990,0.01,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
85474,ECUR,"Scholarship in Teaching",991,3,W03,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81032,ECUR,"Research &ndash; Project",992,6,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81033,ECUR,"Research &ndash; Thesis",994,15,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86636,DRAM,"What is Theatre",108,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86637,DRAM,"What is Theatre",108,3,W11,"Suncrest College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86638,DRAM,"What is Theatre",108,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86639,DRAM,"What is Theatre",108,3,W21,"Great Plains College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86640,DRAM,"What is Theatre",108,3,W41,"Northlands College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86641,DRAM,"What is Theatre",108,3,W51,"North West College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
87700,DRAM,"What is Theatre",108,3,W81,"Southeast College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80046,DRAM,"Technical Theatre I Scenic Construction",110,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'","80049,80048"
80048,DRAM,"Technical Theatre I Scenic Construction",110,0,L01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1400 - 1520'","80046"
80049,DRAM,"Technical Theatre I Scenic Construction",110,0,L03," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'","80046"
88210,DRAM,"Practicum I Indigenous Performance Methods",111,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0920'",""
88305,DRAM,"Introduction to Drama as Education",114,3,41," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
82074,DRAM,"Acting 1",118,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
82076,DRAM,"Acting 1",118,3,05," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
82077,DRAM,"Acting 1",118,3,07," USask - Main Saskatoon Campus","'Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
82078,DRAM,"Acting 1",118,3,09," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1400 - 1520'",""
82079,DRAM,"Acting 1",118,3,11," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1800 - 2130'",""
82460,DRAM,"Acting 1",118,3,97,"St. Peter&#39;s College","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
90587,DRAM,"Acting II",119,3,01," USask - Main Saskatoon Campus","'Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
91143,DRAM,"Greystone Theatre Performance I",172,0.01,03," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80053,DRAM,"Technical Theatre III Costume Construction",210,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1050'",""
80054,DRAM,"Technical Theatre IV Stage Management",213,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1050'",""
82081,DRAM,"Acting III",218,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1350'",""
82082,DRAM,"Acting III",218,3,03," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1400 - 1520'",""
80055,DRAM,"Theatre Design I Introduction",220,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'","91146"
91146,DRAM,"Theatre Design I Introduction",220,0,L01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'","80055"
91170,DRAM,"Greystone Stage Manag Cabaret",270,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91171,DRAM,"Greystone Stage Manag Ham",270,0.01,03," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91450,DRAM,"Greystone Theatre Performance II",272,1,03," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
82204,DRAM,"Theatre Design III Intermediate",320,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1400 - 1520'","91168"
91168,DRAM,"Theatre Design III Intermediate",320,0,L01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1150'","82204"
88308,DRAM,"Acting V",324,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1500 - 1550'",""
82085,DRAM,"Vocology Lab I Finding Your Voice",362,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Tuesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1300 - 1350', '1400 - 1450'",""
82086,DRAM,"Fundamentals of Movement I",366,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
91455,DRAM,"Greystone Theatre Performance III",372,2,03," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
87805,DRAM,"Internship in Professional Theatre",474,6,01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91675,DRAM,"Work Experience in Professional Theatre",477,0.01,01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88199,ECIP,"Introduction to Engineering Cooperative Internship Program",200,1,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Oct-2025'","'None - None'",""
80147,ECON,"Introductory Microeconomics",111,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
80148,ECON,"Introductory Microeconomics",111,3,03," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
88529,ECON,"Introductory Microeconomics",111,3,05," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
90447,ECON,"Introductory Microeconomics",111,3,09," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1830 - 2130'",""
81162,ECON,"Introductory Microeconomics",111,3,97,"St. Peter&#39;s College","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
80180,ECON,"Introductory Macroeconomics",114,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0920'",""
88109,ECON,"Intermediate Microeconomics",211,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1830 - 2130'",""
80153,ECON,"Intermediate Microeconomics",211,3,07," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
88089,ECON,"Intermediate Macroeconomics",214,3,61," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
89878,ECON,"Women and the Economy",221,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'",""
85573,ECON,"International Trading System",254,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
87112,ECON,"Development in Non Industrialized Countries",270,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'",""
87603,ECON,"Economics of the Environment",277,3,61," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
86537,ECON,"Introduction to Empirical Economics",304,3,01," USask - Main Saskatoon Campus","'Monday', 'Tuesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1600 - 1650', '1800 - 2100'",""
89006,ECON,"Quantitative Methods in Economics I",305,3,61," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
89070,ECON,"International Monetary Economics",356,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'",""
87620,ECON,"Topics in Intermediate Microeconomic Theory",373,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
87621,ECON,"Research Project in Economics",389,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86534,ECON,"Econometrics 1",408,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday', 'Monday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1000 - 1120', '1700 - 1820'",""
86550,ECON,"Strategic Choice",450,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
80996,ECON,"Micro Economic Theory",800,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
80997,ECON,"Macro Economic Theory",801,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'",""
89747,ECON,"Advanced Empirical Economics",804,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday', 'Monday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1000 - 1120', '1700 - 1820'",""
90457,ECON,"Mathematical Analysis in Economics",805,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80998,ECON,"Econometrics I",808,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday', 'Thursday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1300 - 1420', '1630 - 1720'",""
87623,ECON,"Co-operative Internship in Economics",987,15,01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80999,ECON,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81001,ECON,"Research &ndash; Project",992,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81002,ECON,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90498,ECON,"Research &ndash; Dissertation",996,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86575,EPSE,"Psychological Foundations of Teaching and Learning",202,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
91008,EPSE,"Psychological Foundations of Teaching and Learning",202,3,87," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
91734,EPSE,"Psychological Foundations of Teaching and Learning",202,3,W03,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86936,EPSE,"Essentials of Assessing Student Learning",348,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
87565,EPSE,"Essentials of Assessing Student Learning",348,3,87," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
87848,EPSE,"Essentials of Assessing Student Learning",348,3,G81," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 1120'",""
86145,EPSE,"Exceptional Learners",390,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
89016,EPSE,"Exceptional Learners",390,3,G85,"Gabriel Dumont Prince Albert","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
84087,EPSE,"Exceptional Learners",390,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88342,EPSE,"Supporting Students with Learning Disabilities in Classroom",520,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81631,EPSE,"Supporting Students with Behavioral and Social Needs in Classroom",530,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
82897,EPSE,"Designing Supports to Meet Diverse Student Needs",551,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81038,EPSE,"Theory of Educational and Psychological Measurement",843,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83125,EPSE,"Seminar in Language and Learning Disability",859,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81040,EPSE,"Seminar",990,0.01,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81413,EPSE,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91582,EDLC,"Education Learning Community On Campus",101,0.01,01," USask - Main Saskatoon Campus","'Monday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91583,EDLC,"Education Learning Community On Campus",101,0.01,03," USask - Main Saskatoon Campus","'Monday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91584,EDLC,"Education Learning Community On Campus",101,0.01,05," USask - Main Saskatoon Campus","'Monday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91586,EDLC,"Education Learning Community On Campus",101,0.01,09," USask - Main Saskatoon Campus","'Wednesday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91587,EDLC,"Education Learning Community On Campus",101,0.01,11," USask - Main Saskatoon Campus","'Wednesday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91588,EDLC,"Education Learning Community On Campus",101,0.01,13," USask - Main Saskatoon Campus","'Wednesday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91590,EDLC,"Education Learning Community On Campus",101,0.01,17," USask - Main Saskatoon Campus","'Thursday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91591,EDLC,"Education Learning Community On Campus",101,0.01,19," USask - Main Saskatoon Campus","'Thursday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91592,EDLC,"Education Learning Community On Campus",101,0.01,21," USask - Main Saskatoon Campus","'Thursday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
87659,EDLC,"Education Learning Community On Campus",101,0.01,87," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1150'",""
88321,EDLC,"Education Learning Community On Campus",101,0.01,G81," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1020'",""
87671,EDLC,"Education Learning Community On Campus",101,0.01,G85,"Gabriel Dumont Prince Albert","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
91594,EDLC,"Education Learning Community On Campus",101,0.01,W01,"Off-campus Site","'Wednesday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91603,EDLC,"Education Learning Community Discovering Saskatchewan",201,0.01,01," USask - Main Saskatoon Campus","'Monday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
91604,EDLC,"Education Learning Community Discovering Saskatchewan",201,0.01,03," USask - Main Saskatoon Campus","'Monday'","'22-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
